********************************************************************************
File created by the application RiderData for Android.
Creation date: 27/09/2024 15:05:26 WET
Developed by: Pedro Duarte
Version 2.1 September 2024
The RiderData application stores data from various sensors available on the smartphone, namely accelerometer, gyroscope, AHRS, and GPS. In addition, it records a video from the rear camera view of the phone.
Smartphone used:
Manufacturer - samsung
Model - SM-G781B
SDK Version - 36
Android Release - 16
***********************************************************************************************
CSV columns:
Sensor - Indicates which sensor collected the data;
Timestamp - Represents the moment (in milliseconds) when the data was collected;
Value_X - Represents X-axis values for accelerometer and gyroscope, represents pitch for AHRS, and latitude for GPS;
Value_Y - Represents Y-axis values for accelerometer and gyroscope, represents roll for AHRS, and longitude for GPS;
Value_Z - Represents Z-axis values for accelerometer and gyroscope, represents yaw for AHRS, and speed for GPS;

Sensor Description:
ACEL - Accelerometer;
GYRO - Gyroscope;
AHRS - Attitude and Heading Reference System;
GPS - Global Positioning System
***********************************************************************************************
Frequency Sampling:
Accelerometer - 403 Hz;
Gyroscope - 403 Hz;
AHRS - 201 Hz;
GPS - 1Hz;

Units of Measurement:
Accelerometer - acceleration in m/s^2;
Gyroscope - angular velocity in rad/s;
AHRS - degrees (all parameters);
GPS - minutes and seconds (Value_X and Value_Y), and km/h (Value_Z);
***********************************************************************************************
COLLECTED DATA
Sensor, Timestamp, Valor_X, Valor_Y, Valor_Z
ACEL,1727445996782,13.426127,0.48125646,-3.0403802
AHRS,1727445996783,12.15296,-96.50684,-50.68074
GYRO,1727445996783,0.04795151,-0.27083442,-0.16027105
ACEL,1727445996783,16.775482,-1.4126626,-4.9342995
GYRO,1727445996785,-0.016187452,-0.16393614,-0.14561072
ACEL,1727445996785,14.436498,-1.637588,-4.7955155
AHRS,1727445996786,12.156544,-96.54,-50.759304
GYRO,1727445996787,-0.038177952,-0.03749075,-0.09735378
ACEL,1727445996788,10.074382,-1.4389837,-3.8497524
GYRO,1727445996791,-0.04367558,-0.04359922,-0.045431767
ACEL,1727445996792,4.1632123,-1.5442679,-3.2129626
GYRO,1727445996795,-0.0045813546,0.04314109,0.001603474
AHRS,1727445996796,12.101425,-96.605,-50.7544
ACEL,1727445996797,4.465007,-3.5934215,-3.5048869
GYRO,1727445996797,0.0503949,0.19340952,0.015042114
ACEL,1727445996798,5.030012,-5.034798,-2.3461626
AHRS,1727445996798,12.066371,-96.64099,-50.745754
GYRO,1727445996798,0.12736166,0.26915458,-0.01733279
ACEL,1727445996799,6.660422,-3.531208,-0.6942177
GYRO,1727445996801,0.14629792,0.0846787,-0.06742226
ACEL,1727445996801,7.6181493,-1.3884354,-0.17706887
GYRO,1727445996802,0.12308572,-0.065589726,-0.10895988
ACEL,1727445996803,13.505091,-0.58893347,-1.8242282
AHRS,1727445996803,12.068714,-96.626,-50.764427
GYRO,1727445996805,0.044286426,-0.08941277,-0.12850699
ACEL,1727445996805,15.564115,-2.6694927,-2.6575286
AHRS,1727445996806,12.084181,-96.58472,-50.847607
GYRO,1727445996807,0.0076355906,0.010766183,-0.08635853
ACEL,1727445996807,13.759029,-1.5490535,-1.8098712
GYRO,1727445996813,-0.022906773,0.017485503,-0.040544987
ACEL,1727445996814,8.544471,-0.09571291,-0.59611195
GYRO,1727445996814,-0.041843038,-0.12911785,0.010155336
ACEL,1727445996815,4.4721856,-0.10767702,-0.67028946
AHRS,1727445996815,12.060033,-96.597984,-50.878742
AHRS,1727445996815,12.031191,-96.59812,-50.86858
GYRO,1727445996815,-0.030847786,-0.17737478,0.034589227
ACEL,1727445996816,6.143273,-2.6336005,-2.0614166
GYRO,1727445996817,0.0051922016,-0.10224056,0.030924143
ACEL,1727445996817,6.026025,-3.8401814,-1.9558334
GYRO,1727445996820,0.07605048,-0.036269058,-0.011835165
ACEL,1727445996820,7.237391,-3.5479577,-1.4557334
GYRO,1727445996823,0.088878274,-0.1932568,-0.06986566
AHRS,1727445996823,12.025187,-96.6433,-50.839622
ACEL,1727445996823,8.539685,-1.3334004,-2.2145574
GYRO,1727445996825,0.06383354,-0.26472592,-0.096742935
ACEL,1727445996825,13.7686,-0.933799,-4.45065
AHRS,1727445996825,12.030741,-96.66611,-50.8572
GYRO,1727445996829,-0.005803049,-0.2024195,-0.099797174
ACEL,1727445996830,16.042978,-3.3804603,-5.4753766
GYRO,1727445996831,-0.028404398,-0.031382278,-0.06620057
ACEL,1727445996831,14.3671055,-1.7261224,-4.7979083
GYRO,1727445996833,-0.05283829,0.028480753,-0.033825666
AHRS,1727445996834,12.02574,-96.7328,-50.90476
ACEL,1727445996834,8.644969,-0.12203395,-3.5790644
GYRO,1727445996835,-0.049173206,-0.027717194,3.8177954E-4
ACEL,1727445996835,5.413163,-0.5075775,-3.4546378
AHRS,1727445996835,11.992489,-96.781265,-50.902695
GYRO,1727445996837,-0.02535016,0.04253024,0.025426516
ACEL,1727445996837,5.616553,-3.3110683,-3.6077783
GYRO,1727445996840,0.03634541,0.17691664,0.032756682
ACEL,1727445996840,6.0714884,-4.888836,-2.181058
GYRO,1727445996843,0.12491827,0.2190651,0.004046863
ACEL,1727445996843,6.3418775,-4.486542,-0.40707895
AHRS,1727445996843,11.980517,-96.808586,-50.898468
GYRO,1727445996846,0.1487413,0.006490252,-0.020997874
ACEL,1727445996847,7.534101,-1.6878372,-0.44775695
AHRS,1727445996847,11.980006,-96.79704,-50.9034
GYRO,1727445996848,0.13652436,-0.11079242,-0.04665346
ACEL,1727445996848,13.854742,-1.6974086,-2.5064816
GYRO,1727445996850,0.072996244,-0.07291989,-0.04909685
ACEL,1727445996850,14.343177,-2.7580273,-2.9135606
GYRO,1727445996853,0.06383354,0.079181075,-0.01305686
AHRS,1727445996853,12.002052,-96.77297,-50.97711
ACEL,1727445996853,12.353545,-0.933799,-1.8050855
GYRO,1727445996855,0.040010497,0.037032615,-0.0075592347
ACEL,1727445996856,5.886942,0.27517462,-0.38793638
AHRS,1727445996857,12.003514,-96.789505,-51.020943
GYRO,1727445996857,0.03451287,-0.10834903,0.013209572
ACEL,1727445996857,3.7971103,-0.5171488,-0.95054877
ACEL,1727445996859,3.545565,-4.0220356,-1.5586249
GYRO,1727445996860,0.048562355,-0.10224056,0.03153499
GYRO,1727445996866,0.09132166,-0.027717194,0.025426516
ACEL,1727445996867,5.2405806,-5.4227343,-1.2161521
AHRS,1727445996867,11.996556,-96.77744,-51.034035
AHRS,1727445996867,11.992741,-96.8051,-51.030937
ACEL,1727445996868,6.241379,-4.5631127,-1.0486546
GYRO,1727445996868,0.14568707,-0.038712446,-0.023441264
GYRO,1727445996868,0.11331217,-0.2476222,-0.049707696
ACEL,1727445996868,8.242975,-0.8353942,-2.6694927
GYRO,1727445996869,0.05222744,-0.26655847,-0.06742226
ACEL,1727445996869,14.39582,-1.2783655,-5.3342
GYRO,1727445996873,-0.041843038,-0.17432053,-0.06864396
ACEL,1727445996873,14.558531,-2.8896325,-5.7577295
AHRS,1727445996873,12.007411,-96.81345,-51.079178
ACEL,1727445996875,12.839587,-0.8955139,-5.262116
GYRO,1727445996875,-0.07482879,-0.014889402,-0.054594472
AHRS,1727445996875,12.020363,-96.88436,-51.14086
GYRO,1727445996878,-0.12491827,-0.053372778,-0.045431767
ACEL,1727445996879,6.1791654,-1.1084751,-4.3908296
GYRO,1727445996879,-0.12186403,-0.06681142,-0.014278554
ACEL,1727445996880,4.9582276,-2.5785656,-5.0563335
GYRO,1727445996883,-0.086434886,0.11522106,0.0022143214
ACEL,1727445996883,4.685147,-5.8414783,-4.7114677
AHRS,1727445996883,11.990805,-96.93368,-51.12585
GYRO,1727445996884,3.0542363E-4,0.35100812,0.011987877
ACEL,1727445996885,5.616553,-5.7026944,-2.801098
AHRS,1727445996885,11.970092,-96.98618,-51.10321
GYRO,1727445996887,0.07666133,0.38277218,-0.0051158457
ACEL,1727445996888,5.4777694,-2.9566314,-0.95772725
GYRO,1727445996889,0.072996244,0.19768545,-0.010002624
ACEL,1727445996890,9.52134,0.23928227,-1.3477573
GYRO,1727445996893,0.030236939,0.1066692,-0.040544987
ACEL,1727445996893,14.984753,-1.4413766,-2.4705894
AHRS,1727445996894,11.974527,-96.95241,-51.1157
GYRO,1727445996903,-0.022906773,0.12071869,-0.04665346
ACEL,1727445996904,14.539389,-2.5208387,-1.7620147
AHRS,1727445996905,12.0075865,-96.88853,-51.196045
GYRO,1727445996905,-0.008857286,0.18974443,-0.04176668
ACEL,1727445996906,12.911372,-1.5586249,-0.41904306
AHRS,1727445996906,11.993618,-96.85754,-51.195362
GYRO,1727445996907,-0.015576605,0.027869906,-0.036269058
ACEL,1727445996907,7.132107,-1.9438694,0.5267201
GYRO,1727445996907,0.011911522,-0.105905645,-0.0026724567
ACEL,1727445996908,7.105786,-2.9997022,-0.68225354
GYRO,1727445996908,0.033902023,-0.13583715,0.024204822
ACEL,1727445996909,6.8542404,-5.3700924,-1.3334004
AHRS,1727445996909,11.973799,-96.829636,-51.1847
GYRO,1727445996910,0.08582404,-0.0820826,0.029702447
ACEL,1727445996910,8.140083,-4.88405,-1.3860425
GYRO,1727445996911,0.108425386,-0.17737478,9.926268E-4
ACEL,1727445996911,7.450352,-3.0667014,-1.6950158
GYRO,1727445996916,0.092543356,-0.24456798,-0.016111096
ACEL,1727445996917,10.840384,-1.0366904,-3.598207
AHRS,1727445996917,11.975071,-96.85342,-51.177887
GYRO,1727445996917,0.044897273,-0.13644801,-0.04359922
ACEL,1727445996918,15.030216,-3.7253258,-5.0946183
AHRS,1727445996918,12.001811,-96.88579,-51.23011
GYRO,1727445996918,0.019241689,0.09384141,-0.049707696
ACEL,1727445996918,14.53221,-4.6803613,-4.1632123
GYRO,1727445996919,0.009468133,0.22761697,-0.044820916
ACEL,1727445996919,11.999108,-3.2584262,-2.3557339
GYRO,1727445996922,-0.030236939,0.12560546,-0.0264955
ACEL,1727445996922,6.4088764,-2.0925233,-1.0223335
AHRS,1727445996923,12.01203,-96.93995,-51.271614
GYRO,1727445996924,-0.04734066,0.04680617,0.008322794
AHRS,1727445996924,11.995926,-96.91359,-51.28914
ACEL,1727445996924,7.3642106,-2.9949167,-1.4557334
GYRO,1727445996927,-0.06627693,0.082235314,0.009544488
ACEL,1727445996927,8.063214,-4.072285,-1.1204392
GYRO,1727445996933,-0.044286426,0.13721156,-0.010002624
ACEL,1727445996933,7.4216385,-2.571387,0.05742774
GYRO,1727445996935,-0.054059982,-0.030160584,-0.0264955
ACEL,1727445996935,5.602196,-0.26799613,0.45732823
AHRS,1727445996935,11.999778,-96.90356,-51.293537
GYRO,1727445996936,-0.08093726,-0.19692189,-0.04909685
ACEL,1727445996937,9.779765,0.14117654,-1.5227325
AHRS,1727445996937,12.005351,-96.878685,-51.2893
GYRO,1727445996937,-0.13163759,-0.21280392,-0.07536328
ACEL,1727445996938,12.751053,-3.5479577,-3.1435707
GYRO,1727445996939,-0.12369657,-0.07963921,-0.06925481
ACEL,1727445996940,11.5684,-3.7061832,-2.7532415
GYRO,1727445996942,-0.10353861,-0.025273805,-0.074141584
AHRS,1727445996942,12.004294,-96.91173,-51.279953
ACEL,1727445996943,8.774481,-2.2025933,-1.9657038
GYRO,1727445996944,-0.09193251,-0.10101887,-0.06314634
ACEL,1727445996944,4.321438,-0.31136605,-2.2025933
AHRS,1727445996944,11.96836,-96.957405,-51.22943
GYRO,1727445996948,-0.07910472,-0.08941277,-0.03260397
ACEL,1727445996948,5.61416,-1.4102699,-3.6005998
GYRO,1727445996949,-0.058946762,0.08345701,-0.029549737
ACEL,1727445996949,7.062715,-2.6407788,-3.502494
GYRO,1727445996953,-0.0021379655,0.24594238,-0.054594472
ACEL,1727445996953,7.7353973,-2.516053,-2.14038
AHRS,1727445996953,11.952719,-96.99144,-51.21816
GYRO,1727445996954,0.019852536,0.14454173,-0.0600921
AHRS,1727445996954,11.940353,-97.00561,-51.205124
ACEL,1727445996955,7.500602,-1.1874382,-1.393221
GYRO,1727445996957,0.006413896,-0.003283304,-0.068033114
ACEL,1727445996957,13.081263,-1.378864,-2.8345976
GYRO,1727445996959,-0.041843038,-0.02893889,-0.08269345
ACEL,1727445996960,16.394724,-4.5655055,-3.7229328
GYRO,1727445996962,-0.044286426,0.044362783,-0.0704765
ACEL,1727445996963,15.214463,-3.4977086,-2.94706
AHRS,1727445996963,11.928794,-96.969666,-51.227192
GYRO,1727445996969,-0.04367558,0.021761434,-0.06986566
AHRS,1727445996969,11.908437,-96.98091,-51.23137
ACEL,1727445996970,10.225129,-1.5897316,-1.9223338
ACEL,1727445996970,5.642874,-0.5673981,-2.1738794
GYRO,1727445996971,-0.03268033,-0.09185616,-0.047264308
ACEL,1727445996971,6.5455666,-2.4729822,-3.251248
GYRO,1727445996971,-0.017409148,-0.033825666,-0.016721943
GYRO,1727445996972,0.021685077,0.16408885,0.004046863
ACEL,1727445996973,6.356234,-3.696612,-2.193022
AHRS,1727445996973,11.885777,-96.98449,-51.226044
ACEL,1727445996973,6.305985,-3.3517463,-0.36640096
AHRS,1727445996974,11.874656,-97.01003,-51.22337
GYRO,1727445996974,0.09071082,0.29419932,-0.0020616094
GYRO,1727445996976,0.10292777,0.10483666,-0.010002624
ACEL,1727445996977,6.9355965,-1.2089736,-0.25124636
GYRO,1727445996981,0.07605048,-0.04665346,-0.03260397
ACEL,1727445996982,13.663017,-1.3573287,-2.3653052
GYRO,1727445996983,-0.003970507,-0.06925481,-0.055205323
ACEL,1727445996983,15.102001,-3.098107,-3.0690942
AHRS,1727445996983,11.878154,-96.9561,-51.247803
GYRO,1727445996984,-0.030236939,9.926268E-4,-0.05581617
AHRS,1727445996984,11.89065,-96.94613,-51.296455
ACEL,1727445996984,14.417355,-0.90029955,-2.5785656
GYRO,1727445996986,-0.07788303,-0.04421007,-0.07291989
ACEL,1727445996986,9.238688,0.31136605,-1.8194425
GYRO,1727445996989,-0.108425386,-0.1596602,-0.053983625
ACEL,1727445996989,5.5926247,0.72293156,-2.559423
GYRO,1727445996991,-0.11697725,-0.08574768,-0.0264955
ACEL,1727445996991,4.88405,-2.312663,-3.5144582
AHRS,1727445996993,11.868014,-96.956825,-51.283554
ACEL,1727445996994,4.9031925,-4.7377887,-2.7963123
AHRS,1727445996994,11.838763,-96.99831,-51.25456
GYRO,1727445996995,-0.08093726,0.09261972,-0.008170082
GYRO,1727445996999,9.162709E-4,0.21112408,-0.013667707
ACEL,1727445997000,5.642874,-4.4889355,-1.6447664
GYRO,1727445997000,0.02107423,0.073072605,-0.01733279
ACEL,1727445997001,8.082356,-1.89362,-1.8122641
GYRO,1727445997001,0.013133216,0.011987877,-0.040544987
ACEL,1727445997001,14.941682,-1.6854445,-3.4331024
AHRS,1727445997002,11.815414,-97.01246,-51.21222
GYRO,1727445997004,-0.04795151,0.021150587,-0.06620057
ACEL,1727445997004,16.270296,-2.367698,-3.5336008
AHRS,1727445997005,11.828706,-96.990166,-51.25199
GYRO,1727445997006,-0.06872032,0.11216683,-0.07108735
ACEL,1727445997006,15.291034,-0.03589234,-2.801098
GYRO,1727445997008,-0.11025793,0.052914646,-0.068033114
ACEL,1727445997009,8.068,0.74446696,-1.5442679
GYRO,1727445997012,-0.10109522,0.012598725,-0.016111096
ACEL,1727445997012,4.479364,-0.06460621,-1.5490535
AHRS,1727445997013,11.825312,-96.992645,-51.267063
GYRO,1727445997013,-0.065055236,0.12255123,0.034589227
ACEL,1727445997014,4.057928,-3.7253258,-1.2759727
AHRS,1727445997014,11.793372,-96.98557,-51.241215
GYRO,1727445997018,0.015576605,0.27648473,0.0742943
ACEL,1727445997019,4.8194437,-5.0587263,0.36640096
GYRO,1727445997019,0.098651834,0.24472068,0.06940752
ACEL,1727445997020,6.3418775,-3.342175,1.4940187
GYRO,1727445997020,0.10109522,-0.036269058,0.028480753
ACEL,1727445997021,10.713564,0.22013968,0.062213387
AHRS,1727445997023,11.772998,-96.9768,-51.19405
GYRO,1727445997023,0.046729814,-0.21463646,-0.031993125
ACEL,1727445997024,17.781065,-0.31615168,-2.8322048
AHRS,1727445997024,11.802156,-96.9065,-51.221695
GYRO,1727445997026,-0.043064732,-0.22502086,-0.06620057
ACEL,1727445997026,18.013168,-1.2089736,-3.8808591
GYRO,1727445997028,-0.07788303,-0.1272853,-0.06681142
ACEL,1727445997029,14.975182,-0.5769694,-3.653541
GYRO,1727445997033,-0.117588095,-0.20974968,-0.050318543
ACEL,1727445997034,7.9076805,-1.2999009,-3.2823544
AHRS,1727445997034,11.8260145,-96.92592,-51.257618
GYRO,1727445997035,-0.108425386,-0.24334627,0.009544488
ACEL,1727445997035,5.829514,-2.0590239,-4.5822554
AHRS,1727445997036,11.784242,-96.97641,-51.214447
GYRO,1727445997037,-0.09315421,-0.09796463,0.06940752
ACEL,1727445997037,5.4466624,-5.1065826,-5.118547
GYRO,1727445997038,-0.019852536,0.12377293,0.10239327
ACEL,1727445997038,5.7409797,-5.266902,-4.0363927
GYRO,1727445997040,0.051616594,0.14881766,0.072461754
ACEL,1727445997041,5.7673006,-2.4251258,-3.1028929
AHRS,1727445997042,11.755988,-97.06001,-51.165764
GYRO,1727445997043,0.044286426,-0.031993125,0.022983128
ACEL,1727445997043,8.582756,1.9824536,-4.287938
AHRS,1727445997044,11.77936,-97.08297,-51.16536
ACEL,1727445997045,12.580863,0.9314062,-5.831907
GYRO,1727445997046,9.162709E-4,-0.012446013,-0.01977618
GYRO,1727445997050,-0.03634541,0.18119256,-0.025273805
ACEL,1727445997051,10.622637,-1.0749756,-4.5966125
GYRO,1727445997051,-0.003970507,0.3870481,-0.016721943
ACEL,1727445997052,7.32114,-0.32333016,-2.2289143
GPS,1727445997052,41.311226,-7.7346067,19.547998
AHRS,1727445997052,11.822298,-97.092514,-51.229935
GYRO,1727445997054,0.019852536,0.3846047,0.010766183
ACEL,1727445997055,0.61046886,-0.770788,0.016749758
AHRS,1727445997055,11.805633,-97.09008,-51.22953
GYRO,1727445997055,0.08704574,0.39682165,0.06940752
ACEL,1727445997056,2.0781665,-2.7053852,0.31136605
GYRO,1727445997059,0.15912572,0.48722705,0.08101362
ACEL,1727445997060,4.8122654,-4.965406,1.2903296
GYRO,1727445997060,0.23303823,0.50921756,0.052914646
ACEL,1727445997061,8.048857,-3.3684962,2.5570302
AHRS,1727445997062,11.787524,-97.0079,-51.2285
GYRO,1727445997063,0.25258535,0.26243526,0.0077119465
ACEL,1727445997063,9.763016,-0.75643104,2.6240292
AHRS,1727445997063,11.810806,-96.88021,-51.262203
GYRO,1727445997066,0.17928366,-0.11018158,-0.022830416
ACEL,1727445997067,15.80579,1.204188,-0.11006984
GYRO,1727445997068,0.043064732,-0.30015507,-0.055205323
ACEL,1727445997068,19.404297,-2.3485553,-2.6982067
GYRO,1727445997070,-0.05833591,-0.3032093,-0.038712446
ACEL,1727445997071,17.100904,-4.503292,-3.234498
AHRS,1727445997072,11.849896,-96.74752,-51.348557
GYRO,1727445997075,-0.09498675,-0.28549474,0.0046577104
ACEL,1727445997075,12.815659,-4.199105,-3.2081769
AHRS,1727445997075,11.844543,-96.772,-51.36368
GYRO,1727445997076,-0.13896775,-0.42232454,0.04741702
ACEL,1727445997076,6.559923,-3.6894333,-3.7109687
GYRO,1727445997078,-0.149963,-0.41132927,0.08406785
ACEL,1727445997078,7.9794655,-4.345366,-5.9327044
GYRO,1727445997083,-0.15423894,-0.18898088,0.09139802
ACEL,1727445997084,8.199904,-5.6237316,-6.3275204
AHRS,1727445997084,11.814908,-96.854805,-51.308887
GYRO,1727445997085,-0.096208446,0.104225814,0.07062922
ACEL,1727445997085,8.372188,-3.4402807,-5.152046
AHRS,1727445997085,11.8367605,-96.992485,-51.28305
GYRO,1727445997086,-0.079715565,0.16897562,0.03642177
ACEL,1727445997086,6.43759,-0.89072824,-3.926323
GYRO,1727445997088,-0.09804098,0.14454173,0.017485503
ACEL,1727445997088,10.3136635,0.12203395,-4.6468616
GYRO,1727445997091,-0.14141114,0.2410556,0.004046863
ACEL,1727445997091,12.813266,-3.0092735,-4.682754
AHRS,1727445997092,11.872185,-97.041466,-51.285957
GYRO,1727445997092,-0.1279725,0.43408334,0.034589227
ACEL,1727445997093,11.549257,-3.1387851,-2.382055
AHRS,1727445997093,11.895577,-97.037186,-51.309494
GYRO,1727445997095,-0.080326416,0.5226562,0.05413634
ACEL,1727445997095,8.068,-1.0438689,0.45014977
GYRO,1727445997102,-0.049173206,0.30519456,0.06207735
ACEL,1727445997104,5.0682974,0.2970091,1.6974086
GYRO,1727445997104,-0.025961008,0.12927055,0.055358034
ACEL,1727445997104,7.52453,0.14117654,0.66071814
GYRO,1727445997105,-0.0051922016,0.094452254,0.055358034
AHRS,1727445997105,11.885862,-96.973465,-51.273556
ACEL,1727445997105,6.9619174,-1.9534405,0.86201435
AHRS,1727445997106,11.903142,-96.87534,-51.26837
GYRO,1727445997106,0.05833591,0.048027866,0.0510821
ACEL,1727445997106,6.937989,-2.7532415,1.4772689
GYRO,1727445997108,0.09071082,-0.2140256,0.04191939
ACEL,1727445997108,6.2174506,-2.2025933,0.5051847
GYRO,1727445997110,0.09193251,-0.35513133,0.04924956
ACEL,1727445997111,11.683255,-2.693421,-2.8058836
GYRO,1727445997113,0.05955761,-0.24517882,0.055358034
AHRS,1727445997113,11.911301,-96.831154,-51.239452
ACEL,1727445997114,15.367604,-5.6596236,-4.7979083
AHRS,1727445997114,11.922719,-96.83859,-51.244877
GYRO,1727445997116,0.060779303,-0.03749075,0.063909896
ACEL,1727445997117,14.773885,-3.9287157,-4.3501515
GYRO,1727445997118,0.04550812,0.04741702,0.039476003
ACEL,1727445997118,11.15175,-0.9768698,-3.5072799
GYRO,1727445997120,-0.0045813546,-0.053372778,0.03153499
ACEL,1727445997120,7.740183,0.13160525,-3.7468612
GYRO,1727445997124,-0.058946762,-0.015500249,0.034589227
AHRS,1727445997124,11.948041,-96.90655,-51.262867
ACEL,1727445997124,8.649755,-1.9055841,-4.706682
AHRS,1727445997125,11.973223,-96.918304,-51.299473
GYRO,1727445997125,-0.07849387,0.19035527,0.032145835
ACEL,1727445997125,8.113463,-4.575077,-3.6487553
GYRO,1727445997127,-0.036956258,0.36566845,0.03642177
ACEL,1727445997128,7.383353,-5.0850472,-1.6184454
GYRO,1727445997130,-0.03451287,0.21295662,0.045584477
ACEL,1727445997131,6.8518476,-2.6814568,-0.79710907
GYRO,1727445997137,-0.0503949,0.09872819,0.03153499
AHRS,1727445997138,11.97877,-96.94757,-51.29602
ACEL,1727445997138,13.694124,-2.193022,-2.3389843
AHRS,1727445997139,11.979733,-96.89616,-51.288063
ACEL,1727445997139,16.627127,-3.708576,-2.6718855
GYRO,1727445997139,-0.11270132,0.11216683,0.0052685575
GYRO,1727445997140,-0.13041589,0.17202985,0.008933641
ACEL,1727445997140,15.145072,-1.1347961,-1.4461622
ACEL,1727445997141,9.851849,0.21296121,-0.2416751
GYRO,1727445997141,-0.15057385,0.06696413,-0.0069483877
AHRS,1727445997143,12.011421,-96.86725,-51.31064
AHRS,1727445997143,12.010925,-96.836716,-51.27923
ACEL,1727445997144,6.2461643,0.009571291,-0.811466
GYRO,1727445997144,-0.15851486,-0.121176824,0.010766183
ACEL,1727445997153,6.0164533,-2.951846,-1.8649062
GYRO,1727445997154,-0.14141114,-0.10773818,0.046195325
AHRS,1727445997154,11.999245,-96.8548,-51.22328
GYRO,1727445997154,-0.07788303,0.04008685,0.08284616
ACEL,1727445997155,5.7840505,-5.8893347,-1.1802598
AHRS,1727445997155,12.000758,-96.86819,-51.17087
GYRO,1727445997155,0.026571855,0.09933904,0.08284616
ACEL,1727445997155,5.939883,-4.4841495,-0.3400799
GYRO,1727445997155,0.0503949,-0.11995513,0.0626882
ACEL,1727445997156,7.819146,-1.1084751,-1.5299109
GYRO,1727445997156,0.04123219,-0.18898088,0.032145835
ACEL,1727445997156,14.764314,-1.0319048,-4.1105704
GYRO,1727445997157,-0.013744064,-0.096742935,-0.008780929
ACEL,1727445997158,15.958931,-1.852942,-4.5942197
GYRO,1727445997159,-0.016187452,0.1182753,-0.0264955
ACEL,1727445997160,14.316856,-0.4429713,-3.478566
GYRO,1727445997163,-0.030847786,0.15126105,-0.03565821
AHRS,1727445997163,12.044874,-96.87532,-51.20756
ACEL,1727445997164,7.9244304,-1.1539388,-1.8026928
AHRS,1727445997164,12.057981,-96.91591,-51.223236
GYRO,1727445997165,-0.014354911,0.13537902,0.015042114
ACEL,1727445997165,5.0587263,-1.8553349,-1.6399808
GYRO,1727445997168,-0.0021379655,0.21356747,0.08162446
ACEL,1727445997169,6.2198434,-4.5415773,-1.6591234
GYRO,1727445997169,0.035123717,0.28442577,0.117053606
ACEL,1727445997170,8.144869,-6.3753767,-0.34486556
GYRO,1727445997175,0.08704574,0.16714308,0.09567395
AHRS,1727445997176,12.034751,-96.89723,-51.210884
AHRS,1727445997176,12.036569,-96.85812,-51.199898
ACEL,1727445997176,9.35145,-4.5128636,0.5195416
GYRO,1727445997176,0.048562355,-0.18592663,0.051692948
ACEL,1727445997177,11.826825,-0.58893347,-1.0247263
GYRO,1727445997177,-0.031458635,-0.36856997,0.0052685575
ACEL,1727445997177,18.04906,-1.1132607,-4.132106
GYRO,1727445997179,-0.1395786,-0.33619505,-0.014278554
ACEL,1727445997180,16.902302,-2.6455646,-4.922335
GYRO,1727445997184,-0.1719535,-0.18959172,0.0046577104
ACEL,1727445997185,12.763017,-0.64636123,-4.426722
AHRS,1727445997186,12.082563,-96.79826,-51.232944
AHRS,1727445997186,12.116361,-96.86831,-51.259525
GYRO,1727445997186,-0.2055501,-0.16454698,0.039476003
ACEL,1727445997187,4.4171505,-0.059820566,-3.5551362
GYRO,1727445997187,-0.18539214,-0.1144575,0.09872819
ACEL,1727445997188,2.056631,-0.7372885,-4.199105
GYRO,1727445997189,-0.14202198,0.12682717,0.12194038
ACEL,1727445997189,3.3804603,-3.1435707,-4.261617
GYRO,1727445997193,-0.060168456,0.3974325,0.10483666
AHRS,1727445997193,12.092664,-96.957985,-51.193863
ACEL,1727445997194,4.599005,-3.1603205,-2.341377
AHRS,1727445997194,12.093808,-97.030945,-51.136738
GYRO,1727445997194,0.030847786,0.46034977,0.053525493
